diseaseId,diseaseName,phenotypeId,phenotypeName,score
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0001290,Generalized hypotonia,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0002123,Generalized myoclonic seizure,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0000252,Microcephaly,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0002126,Polymicrogyria,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0000729,Autistic behavior,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0031936,Delayed ability to walk,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0002197,Generalized-onset seizure,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0001347,Hyperreflexia,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0003593,Infantile onset,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0002540,Inability to walk,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0002373,Febrile seizure (within the age range of 3 months to 6 years),1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0008936,Axial hypotonia,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0007359,Focal-onset seizure,1.0
MONDO_0014962,"intellectual disability, autosomal recessive 57",HP_0001250,Seizure,1.0
MONDO_0011681,episodic ataxia type 4,HP_0000640,Gaze-evoked nystagmus,1.0
MONDO_0011681,episodic ataxia type 4,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0011681,episodic ataxia type 4,HP_0000360,Tinnitus,1.0
MONDO_0011681,episodic ataxia type 4,HP_0000651,Diplopia,1.0
MONDO_0011681,episodic ataxia type 4,HP_0002018,Nausea,1.0
MONDO_0011681,episodic ataxia type 4,HP_0000617,Abnormality of ocular smooth pursuit,1.0
MONDO_0011681,episodic ataxia type 4,HP_0002131,Episodic ataxia,1.0
MONDO_0011681,episodic ataxia type 4,HP_0002321,Vertigo,1.0
MONDO_0011681,episodic ataxia type 4,HP_0001257,Spasticity,1.0
MONDO_0011681,episodic ataxia type 4,HP_0025312,Esophoria,1.0
MONDO_0015267,Feingold syndrome,HP_0001256,"Intellectual disability, mild",1.0
MONDO_0015267,Feingold syndrome,HP_0002247,Duodenal atresia,1.0
MONDO_0015267,Feingold syndrome,HP_0000347,Micrognathia,1.0
MONDO_0015267,Feingold syndrome,HP_0012745,Short palpebral fissure,1.0
MONDO_0015267,Feingold syndrome,HP_0001249,Intellectual disability,1.0
MONDO_0015267,Feingold syndrome,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0015267,Feingold syndrome,HP_0009779,3-4 toe syndactyly,1.0
MONDO_0015267,Feingold syndrome,HP_0005819,Short middle phalanx of finger,1.0
MONDO_0015267,Feingold syndrome,HP_0001605,Vocal cord paralysis,1.0
MONDO_0015267,Feingold syndrome,HP_0002032,Esophageal atresia,1.0
MONDO_0015267,Feingold syndrome,HP_0003577,Congenital onset,1.0
MONDO_0015267,Feingold syndrome,HP_0000252,Microcephaly,1.0
MONDO_0015267,Feingold syndrome,HP_0010446,Tricuspid stenosis,1.0
MONDO_0015267,Feingold syndrome,HP_0009577,Short middle phalanx of the 2nd finger,1.0
MONDO_0015267,Feingold syndrome,HP_0005484,Secondary microcephaly,1.0
MONDO_0015267,Feingold syndrome,HP_0004322,Short stature,1.0
MONDO_0015267,Feingold syndrome,HP_0005235,Jejunal atresia,1.0
MONDO_0015267,Feingold syndrome,HP_0001629,Ventricular septal defect,1.0
MONDO_0015267,Feingold syndrome,HP_0002575,Tracheoesophageal fistula,1.0
MONDO_0015267,Feingold syndrome,HP_0000218,High palate,1.0
MONDO_0015267,Feingold syndrome,HP_0000325,Triangular face,1.0
MONDO_0015267,Feingold syndrome,HP_0001558,Decreased fetal movement,1.0
MONDO_0015267,Feingold syndrome,HP_0012471,Thick vermilion border,1.0
MONDO_0015267,Feingold syndrome,HP_0000358,Posteriorly rotated ears,1.0
MONDO_0015267,Feingold syndrome,HP_0001748,Polysplenia,1.0
MONDO_0015267,Feingold syndrome,HP_0001734,Annular pancreas,1.0
MONDO_0015267,Feingold syndrome,HP_0000369,Low-set ears,1.0
MONDO_0015267,Feingold syndrome,HP_0000237,Small anterior fontanelle,1.0
MONDO_0015267,Feingold syndrome,HP_0001747,Accessory spleen,1.0
MONDO_0015267,Feingold syndrome,HP_0009778,Short thumb,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0001342,Cerebral hemorrhage,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0031364,Ecchymosis,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0000007,Autosomal recessive inheritance,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0003593,Infantile onset,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0011858,Reduced factor IX activity,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0010655,Epiphyseal stippling,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0008169,Reduced factor VII activity,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0005261,Joint hemorrhage,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0008151,Prolonged prothrombin time,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0000421,Epistaxis,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0001892,Abnormal bleeding,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0009882,Short distal phalanx of finger,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0003196,Short nose,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0003623,Neonatal onset,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0002910,Elevated circulating hepatic transaminase concentration,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0003645,Prolonged partial thromboplastin time,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0000978,Bruising susceptibility,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0040250,Reduced prothrombin antigen,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0004855,Reduced protein S activity,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0005543,Reduced protein C activity,1.0
Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,HP_0008321,Reduced factor X activity,1.0
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2",HP_0011858,Reduced factor IX activity,1.0
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2",HP_0040250,Reduced prothrombin antigen,1.0
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2",HP_0001892,Abnormal bleeding,1.0
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2",HP_0008321,Reduced factor X activity,1.0
MONDO_0011837,"vitamin K-dependent clotting factors, combined deficiency of, type 2",HP_0008169,Reduced factor VII activity,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0002654,Multiple epiphyseal dysplasia,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0001156,Brachydactyly,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0010049,Short metacarpal,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0001762,Talipes equinovarus,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0002829,Arthralgia,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0006376,Limited elbow flexion,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0002656,Epiphyseal dysplasia,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0031174,Double-layered patella,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0002650,Scoliosis,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0008802,Hypoplasia of the femoral head,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0003370,Flat capital femoral epiphysis,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0001385,Hip dysplasia,1.0
MONDO_0009189,multiple epiphyseal dysplasia type 4,HP_0004322,Short stature,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0000218,High palate,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0100864,Short femoral neck,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0005736,Short tibia,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0003027,Mesomelia,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0008845,Mesomelic short stature,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0001249,Intellectual disability,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0003067,Madelung deformity,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0003102,Increased carrying angle,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0002984,Hypoplasia of the radius,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0000347,Micrognathia,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0006381,Rudimentary fibula,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0002986,Radial bowing,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0002938,Lumbar hyperlordosis,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0003022,Hypoplasia of the ulna,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0003038,Fibular hypoplasia,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0005011,Mesomelic arm shortening,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0003993,Broad ulna,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0004991,Rhizomelic arm shortening,1.0
MONDO_0009588,Langer mesomelic dysplasia,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0004855,Reduced protein S activity,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0008151,Prolonged prothrombin time,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0000978,Bruising susceptibility,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0001342,Cerebral hemorrhage,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0003623,Neonatal onset,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0000421,Epistaxis,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0003593,Infantile onset,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0010655,Epiphyseal stippling,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0008321,Reduced factor X activity,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0003645,Prolonged partial thromboplastin time,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0005543,Reduced protein C activity,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0011858,Reduced factor IX activity,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0031364,Ecchymosis,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0001892,Abnormal bleeding,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0008169,Reduced factor VII activity,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0005261,Joint hemorrhage,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0009882,Short distal phalanx of finger,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0003196,Short nose,1.0
MONDO_0010187,"vitamin K-dependent clotting factors, combined deficiency of, type 1",HP_0002910,Elevated circulating hepatic transaminase concentration,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0008905,Rhizomelia,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_6000427,Reduced alkyl-dihydroxyacetonephosphate synthase activity in cultured fibroblasts,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0003097,Short femur,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0010655,Epiphyseal stippling,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0005792,Short humerus,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0008873,Disproportionate short-limb short stature,1.0
MONDO_0010823,rhizomelic chondrodysplasia punctata type 3,HP_0001508,Failure to thrive,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0000926,Platyspondyly,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0001155,Abnormality of the hand,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0006398,Flat distal femoral epiphysis,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0003411,Proximal femoral metaphyseal irregularity,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0002829,Arthralgia,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0003365,Arthralgia of the hip,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0100864,Short femoral neck,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0006429,Broad femoral neck,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0004322,Short stature,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0002812,Coxa vara,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0004582,Irregularity of vertebral bodies,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0002656,Epiphyseal dysplasia,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0002834,Flared femoral metaphysis,1.0
MONDO_0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",HP_0002857,Genu valgum,1.0
MONDO_0011079,"rhizomelic dysplasia, Patterson-Lowry type",HP_0002812,Coxa vara,1.0
MONDO_0011079,"rhizomelic dysplasia, Patterson-Lowry type",HP_0000926,Platyspondyly,1.0
